Model,DPO2024B
Firmware Version,1.52

Point Format,Y
Horizontal Units,S
Horizontal Scale,0.002
Sample Interval,1.6e-07
Filter Frequency,2e+08
Record Length,125000
Gating,41.799200% to 58.00%
Probe Attenuation,1
Vertical Units,V
Vertical Offset,0
Vertical Scale,0.1
Label,
TIME,CH1
-1.26240e-04,0.205969
-1.26080e-04,0.205922
-1.25920e-04,0.20575
-1.25760e-04,0.2055
-1.25600e-04,0.205484
-1.25440e-04,0.205594
-1.25280e-04,0.205438
-1.25120e-04,0.205328
-1.24960e-04,0.205719
-1.24800e-04,0.205797
-1.24640e-04,0.205781
-1.24480e-04,0.205906
-1.24320e-04,0.205906
-1.24160e-04,0.205953
-1.24000e-04,0.205734
-1.23840e-04,0.205813
-1.23680e-04,0.205875
-1.23520e-04,0.205891
-1.23360e-04,0.205703
-1.23200e-04,0.205578
-1.23040e-04,0.205469
-1.22880e-04,0.205594
-1.22720e-04,0.205609
-1.22560e-04,0.205328
-1.22400e-04,0.205766
-1.22240e-04,0.205344
-1.22080e-04,0.205516
-1.21920e-04,0.205563
-1.21760e-04,0.205453
-1.21600e-04,0.205688
-1.21440e-04,0.205656
-1.21280e-04,0.205703
-1.21120e-04,0.205813
-1.20960e-04,0.205703
-1.20800e-04,0.205828
-1.20640e-04,0.205734
-1.20480e-04,0.205953
-1.20320e-04,0.205906
-1.20160e-04,0.205922
-1.20000e-04,0.205766
-1.19840e-04,0.205781
-1.19680e-04,0.205906
-1.19520e-04,0.205781
-1.19360e-04,0.205766
-1.19200e-04,0.205766
-1.19040e-04,0.205859
-1.18880e-04,0.205766
-1.18720e-04,0.205625
-1.18560e-04,0.205734
-1.18400e-04,0.20575
-1.18240e-04,0.205656
-1.18080e-04,0.205484
-1.17920e-04,0.205813
-1.17760e-04,0.205656
-1.17600e-04,0.205797
-1.17440e-04,0.205813
-1.17280e-04,0.205781
-1.17120e-04,0.206125
-1.16960e-04,0.206563
-1.16800e-04,0.206797
-1.16640e-04,0.206484
-1.16480e-04,0.206719
-1.16320e-04,0.206453
-1.16160e-04,0.206859
-1.16000e-04,0.206656
-1.15840e-04,0.206219
-1.15680e-04,0.206281
-1.15520e-04,0.206484
-1.15360e-04,0.206
-1.15200e-04,0.205922
-1.15040e-04,0.205922
-1.14880e-04,0.205891
-1.14720e-04,0.205844
-1.14560e-04,0.205969
-1.14400e-04,0.206141
-1.14240e-04,0.205813
-1.14080e-04,0.205641
-1.13920e-04,0.205984
-1.13760e-04,0.205969
-1.13600e-04,0.206016
-1.13440e-04,0.206
-1.13280e-04,0.205875
-1.13120e-04,0.205688
-1.12960e-04,0.205719
-1.12800e-04,0.205625
-1.12640e-04,0.205625
-1.12480e-04,0.205109
-1.12320e-04,0.205281
-1.12160e-04,0.205563
-1.12000e-04,0.205719
-1.11840e-04,0.205828
-1.11680e-04,0.206125
-1.11520e-04,0.206
-1.11360e-04,0.206453
-1.11200e-04,0.206516
-1.11040e-04,0.206625
-1.10880e-04,0.206516
-1.10720e-04,0.206172
-1.10560e-04,0.206047
-1.10400e-04,0.205891
-1.10240e-04,0.205984
-1.10080e-04,0.205563
-1.09920e-04,0.205719
-1.09760e-04,0.205391
-1.09600e-04,0.205625
-1.09440e-04,0.205578
-1.09280e-04,0.206094
-1.09120e-04,0.206188
-1.08960e-04,0.206469
-1.08800e-04,0.206594
-1.08640e-04,0.206438
-1.08480e-04,0.206094
-1.08320e-04,0.206094
-1.08160e-04,0.206203
-1.08000e-04,0.206156
-1.07840e-04,0.205844
-1.07680e-04,0.205938
-1.07520e-04,0.206078
-1.07360e-04,0.205844
-1.07200e-04,0.206016
-1.07040e-04,0.206063
-1.06880e-04,0.205875
-1.06720e-04,0.206156
-1.06560e-04,0.206266
-1.06400e-04,0.206078
-1.06240e-04,0.206547
-1.06080e-04,0.206344
-1.05920e-04,0.206094
-1.05760e-04,0.206047
-1.05600e-04,0.206094
-1.05440e-04,0.206109
-1.05280e-04,0.206281
-1.05120e-04,0.206219
-1.04960e-04,0.206844
-1.04800e-04,0.207141
-1.04640e-04,0.206313
-1.04480e-04,0.206781
-1.04320e-04,0.206609
-1.04160e-04,0.206938
-1.04000e-04,0.206844
-1.03840e-04,0.206953
-1.03680e-04,0.206578
-1.03520e-04,0.207047
-1.03360e-04,0.206844
-1.03200e-04,0.206875
-1.03040e-04,0.206844
-1.02880e-04,0.207016
-1.02720e-04,0.206375
-1.02560e-04,0.206563
-1.02400e-04,0.206453
-1.02240e-04,0.206516
-1.02080e-04,0.206375
-1.01920e-04,0.206625
-1.01760e-04,0.206484
-1.01600e-04,0.206547
-1.01440e-04,0.206422
-1.01280e-04,0.206297
-1.01120e-04,0.206656
-1.00960e-04,0.206484
-1.00800e-04,0.206234
-1.00640e-04,0.206219
-1.00480e-04,0.206219
-1.00320e-04,0.206016
-1.00160e-04,0.206281
-1.00000e-04,0.206094
-9.98400e-05,0.206453
-9.96800e-05,0.2065
-9.95200e-05,0.206641
-9.93600e-05,0.206906
-9.92000e-05,0.206594
-9.90400e-05,0.206141
-9.88800e-05,0.206516
-9.87200e-05,0.206578
-9.85600e-05,0.206609
-9.84000e-05,0.206766
-9.82400e-05,0.206813
-9.80800e-05,0.206766
-9.79200e-05,0.206688
-9.77600e-05,0.206813
-9.76000e-05,0.206953
-9.74400e-05,0.206375
-9.72800e-05,0.206594
-9.71200e-05,0.206672
-9.69600e-05,0.206891
-9.68000e-05,0.207047
-9.66400e-05,0.206828
-9.64800e-05,0.207016
-9.63200e-05,0.207219
-9.61600e-05,0.207375
-9.60000e-05,0.207531
-9.58400e-05,0.207313
-9.56800e-05,0.207266
-9.55200e-05,0.206969
-9.53600e-05,0.206656
-9.52000e-05,0.206672
-9.50400e-05,0.206813
-9.48800e-05,0.206469
-9.47200e-05,0.206609
-9.45600e-05,0.206875
-9.44000e-05,0.206781
-9.42400e-05,0.206719
-9.40800e-05,0.206734
-9.39200e-05,0.207031
-9.37600e-05,0.206516
-9.36000e-05,0.206469
-9.34400e-05,0.206578
-9.32800e-05,0.206547
-9.31200e-05,0.20625
-9.29600e-05,0.206234
-9.28000e-05,0.206453
-9.26400e-05,0.20625
-9.24800e-05,0.206516
-9.23200e-05,0.206484
-9.21600e-05,0.206531
-9.20000e-05,0.206297
-9.18400e-05,0.206531
-9.16800e-05,0.206422
-9.15200e-05,0.206141
-9.13600e-05,0.206375
-9.12000e-05,0.206219
-9.10400e-05,0.206484
-9.08800e-05,0.206078
-9.07200e-05,0.206719
-9.05600e-05,0.206234
-9.04000e-05,0.206219
-9.02400e-05,0.206375
-9.00800e-05,0.206188
-8.99200e-05,0.206203
-8.97600e-05,0.206172
-8.96000e-05,0.206406
-8.94400e-05,0.206531
-8.92800e-05,0.206969
-8.91200e-05,0.207016
-8.89600e-05,0.207156
-8.88000e-05,0.207156
-8.86400e-05,0.207297
-8.84800e-05,0.207094
-8.83200e-05,0.207156
-8.81600e-05,0.207391
-8.80000e-05,0.206844
-8.78400e-05,0.206984
-8.76800e-05,0.207234
-8.75200e-05,0.207234
-8.73600e-05,0.206781
-8.72000e-05,0.206844
-8.70400e-05,0.206531
-8.68800e-05,0.206828
-8.67200e-05,0.206594
-8.65600e-05,0.206406
-8.64000e-05,0.206516
-8.62400e-05,0.206219
-8.60800e-05,0.206219
-8.59200e-05,0.206188
-8.57600e-05,0.206297
-8.56000e-05,0.206625
-8.54400e-05,0.206594
-8.52800e-05,0.206859
-8.51200e-05,0.207078
-8.49600e-05,0.207203
-8.48000e-05,0.207313
-8.46400e-05,0.207188
-8.44800e-05,0.207141
-8.43200e-05,0.206813
-8.41600e-05,0.206641
-8.40000e-05,0.207094
-8.38400e-05,0.207016
-8.36800e-05,0.207047
-8.35200e-05,0.207109
-8.33600e-05,0.207469
-8.32000e-05,0.207328
-8.30400e-05,0.207094
-8.28800e-05,0.207125
-8.27200e-05,0.207109
-8.25600e-05,0.207297
-8.24000e-05,0.207266
-8.22400e-05,0.207047
-8.20800e-05,0.206844
-8.19200e-05,0.206875
-8.17600e-05,0.206859
-8.16000e-05,0.206578
-8.14400e-05,0.206828
-8.12800e-05,0.206781
-8.11200e-05,0.207141
-8.09600e-05,0.207453
-8.08000e-05,0.207391
-8.06400e-05,0.207125
-8.04800e-05,0.207313
-8.03200e-05,0.207156
-8.01600e-05,0.206938
-8.00000e-05,0.206984
-7.98400e-05,0.206891
-7.96800e-05,0.206703
-7.95200e-05,0.206578
-7.93600e-05,0.206656
-7.92000e-05,0.207141
-7.90400e-05,0.206859
-7.88800e-05,0.207172
-7.87200e-05,0.207297
-7.85600e-05,0.207469
-7.84000e-05,0.207563
-7.82400e-05,0.207422
-7.80800e-05,0.207672
-7.79200e-05,0.207484
-7.77600e-05,0.207313
-7.76000e-05,0.207234
-7.74400e-05,0.207109
-7.72800e-05,0.206891
-7.71200e-05,0.206875
-7.69600e-05,0.207219
-7.68000e-05,0.207219
-7.66400e-05,0.207172
-7.64800e-05,0.207547
-7.63200e-05,0.207438
-7.61600e-05,0.207781
-7.60000e-05,0.208172
-7.58400e-05,0.207969
-7.56800e-05,0.207703
-7.55200e-05,0.207734
-7.53600e-05,0.207453
-7.52000e-05,0.207188
-7.50400e-05,0.207328
-7.48800e-05,0.206813
-7.47200e-05,0.20725
-7.45600e-05,0.206797
-7.44000e-05,0.207063
-7.42400e-05,0.207266
-7.40800e-05,0.207328
-7.39200e-05,0.207359
-7.37600e-05,0.207141
-7.36000e-05,0.207203
-7.34400e-05,0.207594
-7.32800e-05,0.207531
-7.31200e-05,0.207484
-7.29600e-05,0.207641
-7.28000e-05,0.207422
-7.26400e-05,0.207313
-7.24800e-05,0.207172
-7.23200e-05,0.207141
-7.21600e-05,0.207344
-7.20000e-05,0.206984
-7.18400e-05,0.206984
-7.16800e-05,0.207219
-7.15200e-05,0.20725
-7.13600e-05,0.207266
-7.12000e-05,0.207547
-7.10400e-05,0.207422
-7.08800e-05,0.207078
-7.07200e-05,0.20725
-7.05600e-05,0.207219
-7.04000e-05,0.207063
-7.02400e-05,0.206969
-7.00800e-05,0.206984
-6.99200e-05,0.207031
-6.97600e-05,0.207328
-6.96000e-05,0.207172
-6.94400e-05,0.207391
-6.92800e-05,0.207203
-6.91200e-05,0.207031
-6.89600e-05,0.207266
-6.88000e-05,0.207469
-6.86400e-05,0.207563
-6.84800e-05,0.207125
-6.83200e-05,0.207313
-6.81600e-05,0.207422
-6.80000e-05,0.207391
-6.78400e-05,0.207484
-6.76800e-05,0.207688
-6.75200e-05,0.207625
-6.73600e-05,0.208063
-6.72000e-05,0.208141
-6.70400e-05,0.20825
-6.68800e-05,0.208156
-6.67200e-05,0.207688
-6.65600e-05,0.207875
-6.64000e-05,0.207766
-6.62400e-05,0.207969
-6.60800e-05,0.207984
-6.59200e-05,0.208031
-6.57600e-05,0.208297
-6.56000e-05,0.208
-6.54400e-05,0.208078
-6.52800e-05,0.207984
-6.51200e-05,0.207844
-6.49600e-05,0.207859
-6.48000e-05,0.207766
-6.46400e-05,0.207594
-6.44800e-05,0.207844
-6.43200e-05,0.207859
-6.41600e-05,0.207844
-6.40000e-05,0.208
-6.38400e-05,0.207906
-6.36800e-05,0.20775
-6.35200e-05,0.208156
-6.33600e-05,0.208125
-6.32000e-05,0.208031
-6.30400e-05,0.207813
-6.28800e-05,0.207859
-6.27200e-05,0.207547
-6.25600e-05,0.207453
-6.24000e-05,0.207313
-6.22400e-05,0.207516
-6.20800e-05,0.207438
-6.19200e-05,0.207656
-6.17600e-05,0.207984
-6.16000e-05,0.207906
-6.14400e-05,0.208031
-6.12800e-05,0.20825
-6.11200e-05,0.207969
-6.09600e-05,0.207953
-6.08000e-05,0.208156
-6.06400e-05,0.207672
-6.04800e-05,0.207297
-6.03200e-05,0.207625
-6.01600e-05,0.207625
-6.00000e-05,0.207563
-5.98400e-05,0.207938
-5.96800e-05,0.208453
-5.95200e-05,0.208094
-5.93600e-05,0.208781
-5.92000e-05,0.208594
-5.90400e-05,0.208859
-5.88800e-05,0.208516
-5.87200e-05,0.207922
-5.85600e-05,0.208031
-5.84000e-05,0.207703
-5.82400e-05,0.207297
-5.80800e-05,0.207453
-5.79200e-05,0.207313
-5.77600e-05,0.20725
-5.76000e-05,0.207375
-5.74400e-05,0.207359
-5.72800e-05,0.207156
-5.71200e-05,0.207094
-5.69600e-05,0.207438
-5.68000e-05,0.207578
-5.66400e-05,0.207188
-5.64800e-05,0.207031
-5.63200e-05,0.207156
-5.61600e-05,0.207094
-5.60000e-05,0.207094
-5.58400e-05,0.207125
-5.56800e-05,0.207
-5.55200e-05,0.207547
-5.53600e-05,0.207438
-5.52000e-05,0.207547
-5.50400e-05,0.207719
-5.48800e-05,0.207531
-5.47200e-05,0.207578
-5.45600e-05,0.20775
-5.44000e-05,0.207641
-5.42400e-05,0.2075
-5.40800e-05,0.207906
-5.39200e-05,0.207703
-5.37600e-05,0.207688
-5.36000e-05,0.2075
-5.34400e-05,0.207734
-5.32800e-05,0.207984
-5.31200e-05,0.208109
-5.29600e-05,0.208391
-5.28000e-05,0.208313
-5.26400e-05,0.208344
-5.24800e-05,0.208703
-5.23200e-05,0.208531
-5.21600e-05,0.208531
-5.20000e-05,0.208547
-5.18400e-05,0.208453
-5.16800e-05,0.208234
-5.15200e-05,0.208203
-5.13600e-05,0.208359
-5.12000e-05,0.208594
-5.10400e-05,0.208531
-5.08800e-05,0.208313
-5.07200e-05,0.208359
-5.05600e-05,0.208156
-5.04000e-05,0.208406
-5.02400e-05,0.208625
-5.00800e-05,0.208359
-4.99200e-05,0.208109
-4.97600e-05,0.207766
-4.96000e-05,0.207813
-4.94400e-05,0.207594
-4.92800e-05,0.207797
-4.91200e-05,0.207891
-4.89600e-05,0.208266
-4.88000e-05,0.208188
-4.86400e-05,0.208109
-4.84800e-05,0.2085
-4.83200e-05,0.208781
-4.81600e-05,0.2085
-4.80000e-05,0.208516
-4.78400e-05,0.208438
-4.76800e-05,0.208625
-4.75200e-05,0.208531
-4.73600e-05,0.208375
-4.72000e-05,0.208344
-4.70400e-05,0.208516
-4.68800e-05,0.208438
-4.67200e-05,0.208031
-4.65600e-05,0.208328
-4.64000e-05,0.208375
-4.62400e-05,0.208188
-4.60800e-05,0.208266
-4.59200e-05,0.208203
-4.57600e-05,0.208359
-4.56000e-05,0.208281
-4.54400e-05,0.208484
-4.52800e-05,0.207922
-4.51200e-05,0.208625
-4.49600e-05,0.208391
-4.48000e-05,0.207969
-4.46400e-05,0.208203
-4.44800e-05,0.208563
-4.43200e-05,0.208547
-4.41600e-05,0.208563
-4.40000e-05,0.207922
-4.38400e-05,0.208391
-4.36800e-05,0.208406
-4.35200e-05,0.208516
-4.33600e-05,0.208469
-4.32000e-05,0.208453
-4.30400e-05,0.208391
-4.28800e-05,0.20875
-4.27200e-05,0.208547
-4.25600e-05,0.208453
-4.24000e-05,0.208703
-4.22400e-05,0.208828
-4.20800e-05,0.208641
-4.19200e-05,0.208734
-4.17600e-05,0.2085
-4.16000e-05,0.208344
-4.14400e-05,0.208172
-4.12800e-05,0.208109
-4.11200e-05,0.208281
-4.09600e-05,0.208359
-4.08000e-05,0.208422
-4.06400e-05,0.208688
-4.04800e-05,0.208703
-4.03200e-05,0.209016
-4.01600e-05,0.208875
-4.00000e-05,0.209047
-3.98400e-05,0.209063
-3.96800e-05,0.208922
-3.95200e-05,0.208797
-3.93600e-05,0.208859
-3.92000e-05,0.208719
-3.90400e-05,0.208656
-3.88800e-05,0.208422
-3.87200e-05,0.208469
-3.85600e-05,0.208203
-3.84000e-05,0.2085
-3.82400e-05,0.208375
-3.80800e-05,0.208281
-3.79200e-05,0.208469
-3.77600e-05,0.208266
-3.76000e-05,0.208438
-3.74400e-05,0.208359
-3.72800e-05,0.208359
-3.71200e-05,0.208531
-3.69600e-05,0.208734
-3.68000e-05,0.208578
-3.66400e-05,0.208219
-3.64800e-05,0.208813
-3.63200e-05,0.208813
-3.61600e-05,0.208547
-3.60000e-05,0.208344
-3.58400e-05,0.208781
-3.56800e-05,0.20875
-3.55200e-05,0.208391
-3.53600e-05,0.208719
-3.52000e-05,0.208609
-3.50400e-05,0.208688
-3.48800e-05,0.208844
-3.47200e-05,0.209063
-3.45600e-05,0.208844
-3.44000e-05,0.20925
-3.42400e-05,0.208875
-3.40800e-05,0.208922
-3.39200e-05,0.208484
-3.37600e-05,0.208484
-3.36000e-05,0.208797
-3.34400e-05,0.2085
-3.32800e-05,0.208391
-3.31200e-05,0.208234
-3.29600e-05,0.208422
-3.28000e-05,0.208453
-3.26400e-05,0.208313
-3.24800e-05,0.208859
-3.23200e-05,0.208875
-3.21600e-05,0.208625
-3.20000e-05,0.209094
-3.18400e-05,0.209266
-3.16800e-05,0.208859
-3.15200e-05,0.208953
-3.13600e-05,0.208875
-3.12000e-05,0.208906
-3.10400e-05,0.208938
-3.08800e-05,0.208578
-3.07200e-05,0.208797
-3.05600e-05,0.208703
-3.04000e-05,0.208594
-3.02400e-05,0.208656
-3.00800e-05,0.208984
-2.99200e-05,0.208672
-2.97600e-05,0.209047
-2.96000e-05,0.208828
-2.94400e-05,0.209156
-2.92800e-05,0.208688
-2.91200e-05,0.208688
-2.89600e-05,0.208422
-2.88000e-05,0.208547
-2.86400e-05,0.208516
-2.84800e-05,0.208688
-2.83200e-05,0.209047
-2.81600e-05,0.209359
-2.80000e-05,0.208969
-2.78400e-05,0.209313
-2.76800e-05,0.209172
-2.75200e-05,0.209078
-2.73600e-05,0.209047
-2.72000e-05,0.209109
-2.70400e-05,0.20875
-2.68800e-05,0.208609
-2.67200e-05,0.208234
-2.65600e-05,0.208359
-2.64000e-05,0.208438
-2.62400e-05,0.208547
-2.60800e-05,0.208609
-2.59200e-05,0.208813
-2.57600e-05,0.209016
-2.56000e-05,0.209141
-2.54400e-05,0.209047
-2.52800e-05,0.208688
-2.51200e-05,0.20875
-2.49600e-05,0.208766
-2.48000e-05,0.208563
-2.46400e-05,0.208797
-2.44800e-05,0.208641
-2.43200e-05,0.20875
-2.41600e-05,0.208672
-2.40000e-05,0.208797
-2.38400e-05,0.209266
-2.36800e-05,0.209547
-2.35200e-05,0.209828
-2.33600e-05,0.209938
-2.32000e-05,0.209406
-2.30400e-05,0.2095
-2.28800e-05,0.209188
-2.27200e-05,0.209344
-2.25600e-05,0.209203
-2.24000e-05,0.209313
-2.22400e-05,0.209297
-2.20800e-05,0.209219
-2.19200e-05,0.208953
-2.17600e-05,0.209031
-2.16000e-05,0.209063
-2.14400e-05,0.209547
-2.12800e-05,0.209125
-2.11200e-05,0.209016
-2.09600e-05,0.209156
-2.08000e-05,0.209125
-2.06400e-05,0.208813
-2.04800e-05,0.208609
-2.03200e-05,0.208859
-2.01600e-05,0.208781
-2.00000e-05,0.208781
-1.98400e-05,0.209
-1.96800e-05,0.209031
-1.95200e-05,0.209391
-1.93600e-05,0.209328
-1.92000e-05,0.209063
-1.90400e-05,0.209203
-1.88800e-05,0.209031
-1.87200e-05,0.209391
-1.85600e-05,0.209172
-1.84000e-05,0.209172
-1.82400e-05,0.20925
-1.80800e-05,0.209219
-1.79200e-05,0.209531
-1.77600e-05,0.209203
-1.76000e-05,0.209203
-1.74400e-05,0.209453
-1.72800e-05,0.209172
-1.71200e-05,0.208859
-1.69600e-05,0.209016
-1.68000e-05,0.20875
-1.66400e-05,0.208797
-1.64800e-05,0.209188
-1.63200e-05,0.209469
-1.61600e-05,0.209078
-1.60000e-05,0.208969
-1.58400e-05,0.209328
-1.56800e-05,0.209125
-1.55200e-05,0.20925
-1.53600e-05,0.209234
-1.52000e-05,0.209406
-1.50400e-05,0.209313
-1.48800e-05,0.209453
-1.47200e-05,0.209609
-1.45600e-05,0.209719
-1.44000e-05,0.209766
-1.42400e-05,0.209453
-1.40800e-05,0.209656
-1.39200e-05,0.209531
-1.37600e-05,0.209141
-1.36000e-05,0.209313
-1.34400e-05,0.209578
-1.32800e-05,0.209422
-1.31200e-05,0.209172
-1.29600e-05,0.209328
-1.28000e-05,0.209375
-1.26400e-05,0.209359
-1.24800e-05,0.2095
-1.23200e-05,0.209375
-1.21600e-05,0.209453
-1.20000e-05,0.209641
-1.18400e-05,0.209359
-1.16800e-05,0.209438
-1.15200e-05,0.209641
-1.13600e-05,0.209781
-1.12000e-05,0.209797
-1.10400e-05,0.209734
-1.08800e-05,0.209484
-1.07200e-05,0.209484
-1.05600e-05,0.209453
-1.04000e-05,0.209125
-1.02400e-05,0.209203
-1.00800e-05,0.208891
-9.92000e-06,0.208953
-9.76000e-06,0.209438
-9.60000e-06,0.2095
-9.44000e-06,0.209672
-9.28000e-06,0.209906
-9.12000e-06,0.210328
-8.96000e-06,0.209547
-8.80000e-06,0.209594
-8.64000e-06,0.209328
-8.48000e-06,0.209609
-8.32000e-06,0.209984
-8.16000e-06,0.209609
-8.00000e-06,0.209531
-7.84000e-06,0.209547
-7.68000e-06,0.209438
-7.52000e-06,0.209313
-7.36000e-06,0.2095
-7.20000e-06,0.209406
-7.04000e-06,0.209563
-6.88000e-06,0.209594
-6.72000e-06,0.20975
-6.56000e-06,0.209766
-6.40000e-06,0.209922
-6.24000e-06,0.209688
-6.08000e-06,0.209438
-5.92000e-06,0.209703
-5.76000e-06,0.209859
-5.60000e-06,0.210031
-5.44000e-06,0.209641
-5.28000e-06,0.209359
-5.12000e-06,0.209234
-4.96000e-06,0.209188
-4.80000e-06,0.208844
-4.64000e-06,0.209031
-4.48000e-06,0.209219
-4.32000e-06,0.209516
-4.16000e-06,0.210047
-4.00000e-06,0.210141
-3.84000e-06,0.209969
-3.68000e-06,0.210047
-3.52000e-06,0.209938
-3.36000e-06,0.209813
-3.20000e-06,0.209422
-3.04000e-06,0.209359
-2.88000e-06,0.209344
-2.72000e-06,0.209484
-2.56000e-06,0.209281
-2.40000e-06,0.209391
-2.24000e-06,0.209406
-2.08000e-06,0.209688
-1.92000e-06,0.209703
-1.76000e-06,0.210156
-1.60000e-06,0.20975
-1.44000e-06,0.209734
-1.28000e-06,0.209844
-1.12000e-06,0.209563
-9.60000e-07,0.209172
-8.00000e-07,0.209438
-6.40000e-07,0.209266
-4.80000e-07,0.20925
-3.20000e-07,0.209484
-1.60000e-07,0.209469
-7.87133e-16,0.210156
1.60000e-07,0.21
3.20000e-07,0.210172
4.80000e-07,0.209906
6.40000e-07,0.209859
8.00000e-07,0.210109
9.60000e-07,0.209766
1.12000e-06,0.209938
1.28000e-06,0.209719
1.44000e-06,0.209766
1.60000e-06,0.210047
1.76000e-06,0.209766
1.92000e-06,0.209609
2.08000e-06,0.209469
2.24000e-06,0.209391
2.40000e-06,0.209453
2.56000e-06,0.209703
2.72000e-06,0.209688
2.88000e-06,0.210078
3.04000e-06,0.209859
3.20000e-06,0.210094
3.36000e-06,0.210234
3.52000e-06,0.210234
3.68000e-06,0.210203
3.84000e-06,0.210672
4.00000e-06,0.210016
4.16000e-06,0.210234
4.32000e-06,0.210078
4.48000e-06,0.210063
4.64000e-06,0.210063
4.80000e-06,0.209703
4.96000e-06,0.21
5.12000e-06,0.210188
5.28000e-06,0.210328
5.44000e-06,0.210141
5.60000e-06,0.210328
5.76000e-06,0.210094
5.92000e-06,0.210313
6.08000e-06,0.210375
6.24000e-06,0.210031
6.40000e-06,0.21025
6.56000e-06,0.210031
6.72000e-06,0.209938
6.88000e-06,0.210297
7.04000e-06,0.210016
7.20000e-06,0.210125
7.36000e-06,0.209891
7.52000e-06,0.209766
7.68000e-06,0.209875
7.84000e-06,0.209969
8.00000e-06,0.209703
8.16000e-06,0.209984
8.32000e-06,0.209906
8.48000e-06,0.209547
8.64000e-06,0.209891
8.80000e-06,0.210078
8.96000e-06,0.210391
9.12000e-06,0.210219
9.28000e-06,0.210297
9.44000e-06,0.210406
9.60000e-06,0.210609
9.76000e-06,0.210563
9.92000e-06,0.210375
1.00800e-05,0.209984
1.02400e-05,0.210422
1.04000e-05,0.210141
1.05600e-05,0.210109
1.07200e-05,0.209984
1.08800e-05,0.209688
1.10400e-05,0.209734
1.12000e-05,0.209578
1.13600e-05,0.209969
1.15200e-05,0.209938
1.16800e-05,0.210422
1.18400e-05,0.210656
1.20000e-05,0.210734
1.21600e-05,0.210797
1.23200e-05,0.210578
1.24800e-05,0.210516
1.26400e-05,0.210188
1.28000e-05,0.210047
1.29600e-05,0.209891
1.31200e-05,0.209797
1.32800e-05,0.210031
1.34400e-05,0.210109
1.36000e-05,0.210359
1.37600e-05,0.210328
1.39200e-05,0.210156
1.40800e-05,0.210313
1.42400e-05,0.210578
1.44000e-05,0.210563
1.45600e-05,0.210719
1.47200e-05,0.210547
1.48800e-05,0.210406
1.50400e-05,0.210391
1.52000e-05,0.210531
1.53600e-05,0.210359
1.55200e-05,0.210328
1.56800e-05,0.210391
1.58400e-05,0.210281
1.60000e-05,0.210078
1.61600e-05,0.209906
1.63200e-05,0.210047
1.64800e-05,0.210156
1.66400e-05,0.210203
1.68000e-05,0.210172
1.69600e-05,0.210594
1.71200e-05,0.210703
1.72800e-05,0.210594
1.74400e-05,0.210672
1.76000e-05,0.210438
1.77600e-05,0.210469
1.79200e-05,0.210141
1.80800e-05,0.209969
1.82400e-05,0.210219
1.84000e-05,0.210078
1.85600e-05,0.209844
1.87200e-05,0.209781
1.88800e-05,0.210375
1.90400e-05,0.210125
1.92000e-05,0.210859
1.93600e-05,0.210953
1.95200e-05,0.210641
1.96800e-05,0.210953
1.98400e-05,0.210656
2.00000e-05,0.210438
2.01600e-05,0.210344
2.03200e-05,0.210469
2.04800e-05,0.210406
2.06400e-05,0.210531
2.08000e-05,0.210313
2.09600e-05,0.210547
2.11200e-05,0.210938
2.12800e-05,0.210563
2.14400e-05,0.210563
2.16000e-05,0.210844
2.17600e-05,0.210688
2.19200e-05,0.210328
2.20800e-05,0.210297
2.22400e-05,0.210219
2.24000e-05,0.210281
2.25600e-05,0.210203
2.27200e-05,0.210375
2.28800e-05,0.210609
2.30400e-05,0.210219
2.32000e-05,0.210828
2.33600e-05,0.210609
2.35200e-05,0.210688
2.36800e-05,0.210594
2.38400e-05,0.211016
2.40000e-05,0.210906
2.41600e-05,0.211156
2.43200e-05,0.211125
2.44800e-05,0.211141
2.46400e-05,0.211344
2.48000e-05,0.211344
2.49600e-05,0.211078
2.51200e-05,0.210891
2.52800e-05,0.211078
2.54400e-05,0.210984
2.56000e-05,0.21075
2.57600e-05,0.210594
2.59200e-05,0.210547
2.60800e-05,0.210438
2.62400e-05,0.210453
2.64000e-05,0.210344
2.65600e-05,0.210219
2.67200e-05,0.210063
2.68800e-05,0.210375
2.70400e-05,0.210328
2.72000e-05,0.210313
2.73600e-05,0.210125
2.75200e-05,0.209781
2.76800e-05,0.209922
2.78400e-05,0.210234
2.80000e-05,0.210578
2.81600e-05,0.210594
2.83200e-05,0.210453
2.84800e-05,0.210375
2.86400e-05,0.210594
2.88000e-05,0.210672
2.89600e-05,0.210719
2.91200e-05,0.210922
2.92800e-05,0.210766
2.94400e-05,0.210813
2.96000e-05,0.210938
2.97600e-05,0.210688
2.99200e-05,0.210547
3.00800e-05,0.210344
3.02400e-05,0.210266
3.04000e-05,0.210172
3.05600e-05,0.210469
3.07200e-05,0.210516
3.08800e-05,0.210313
3.10400e-05,0.210906
3.12000e-05,0.210516
3.13600e-05,0.210406
3.15200e-05,0.210625
3.16800e-05,0.210797
3.18400e-05,0.210766
3.20000e-05,0.210734
3.21600e-05,0.210828
3.23200e-05,0.210297
3.24800e-05,0.21075
3.26400e-05,0.2105
3.28000e-05,0.210516
3.29600e-05,0.210328
3.31200e-05,0.211047
3.32800e-05,0.211
3.34400e-05,0.211047
3.36000e-05,0.211047
3.37600e-05,0.210781
3.39200e-05,0.21075
3.40800e-05,0.210859
3.42400e-05,0.210766
